,date,temperatures(C),humidity(%),pressure(hPa),energy
111,2021-01-05 15:00,0.3,49.0,1019.2,273.0420000000013
112,2021-01-05 16:00,-0.2,48.0,1018.7,269.9419999999991
113,2021-01-05 17:00,-0.8,47.0,1019.3,268.5600000000013
114,2021-01-05 18:00,-1.5,48.0,1020.4,257.7619999999988
115,2021-01-05 19:00,-2.1,49.0,1020.5,236.54999999999927
116,2021-01-05 20:00,-2.5,52.0,1020.3,220.97200000000157
117,2021-01-05 21:00,-2.8,55.0,1020.6,210.21999999999753
118,2021-01-05 22:00,-3.2,58.0,1020.3,205.75800000000163
119,2021-01-05 23:00,-3.5,63.0,1020.5,195.90399999999863
120,2021-01-06 0:00,-4.0,65.0,1020.5,176.44000000000233
121,2021-01-06 1:00,-4.3,64.0,1020.6,170.09999999999854
122,2021-01-06 2:00,-4.9,62.0,1020.3,155.23199999999997
123,2021-01-06 3:00,-5.1,61.0,1020.1,136.39600000000064
124,2021-01-06 4:00,-5.1,60.0,1018.9,135.34999999999854
125,2021-01-06 5:00,-5.4,61.0,1018.9,135.6720000000023
126,2021-01-06 6:00,-5.4,59.0,1018.5,130.42199999999866
127,2021-01-06 7:00,-5.4,62.0,1018.4,135.53399999999965
128,2021-01-06 8:00,-4.9,57.0,1018.5,128.64199999999983
129,2021-01-06 9:00,-4.5,55.0,1019.0,144.16400000000067
130,2021-01-06 10:00,-3.9,55.0,1018.4,179.17799999999988
131,2021-01-06 11:00,-1.8,53.0,1017.8,215.74199999999837
132,2021-01-06 12:00,-0.8,51.0,1017.2,220.0
133,2021-01-06 13:00,-0.8,51.0,1014.7,233.04200000000128
134,2021-01-06 14:00,0.1,50.0,1013.9,245.95799999999872
135,2021-01-06 15:00,1.5,44.0,1013.4,261.66200000000026
136,2021-01-06 16:00,0.4,48.0,1013.7,262.63800000000265
137,2021-01-06 17:00,-0.3,55.0,1014.0,266.0059999999976
138,2021-01-06 18:00,-1.8,81.0,1014.0,250.79200000000128
139,2021-01-06 19:00,-1.8,87.0,1013.7,221.99399999999878
140,2021-01-06 20:00,-1.7,84.0,1013.6,210.42799999999988
141,2021-01-06 21:00,-1.5,83.0,1012.6,192.45200000000114
142,2021-01-06 22:00,-1.9,92.0,1012.0,185.3179999999993
143,2021-01-06 23:00,-1.9,96.0,1012.0,182.57800000000134
144,2021-01-07 0:00,-1.6,93.0,1012.8,166.59999999999854
145,2021-01-07 1:00,-2.5,69.0,1013.8,150.38600000000224
146,2021-01-07 2:00,-3.7,62.0,1013.7,137.58799999999974
147,2021-01-07 3:00,-4.6,91.0,1013.7,128.84200000000055
148,2021-01-07 4:00,-5.3,87.0,1014.1,127.31999999999971
149,2021-01-07 5:00,-6.2,77.0,1014.9,131.83199999999852
150,2021-01-07 6:00,-6.6,77.0,1015.4,135.65399999999863
151,2021-01-07 7:00,-7.0,69.0,1015.9,139.34000000000015
152,2021-01-07 8:00,-7.4,84.0,1016.7,136.40200000000186
153,2021-01-07 9:00,-8.0,84.0,1017.5,155.3719999999994
154,2021-01-07 10:00,-8.7,86.0,1018.7,171.42199999999866
155,2021-01-07 11:00,-8.8,82.0,1018.6,190.41400000000067
156,2021-01-07 12:00,-8.4,78.0,1018.1,221.25600000000122
157,2021-01-07 13:00,-8.5,72.0,1017.8,238.77799999999843
158,2021-01-07 14:00,-7.5,60.0,1016.9,235.79200000000128
159,2021-01-07 15:00,-7.9,56.0,1016.9,260.22399999999834
160,2021-01-07 16:00,-8.1,57.0,1017.1,277.6560000000027
161,2021-01-07 17:00,-8.9,56.0,1017.1,262.91599999999744
162,2021-01-07 18:00,-9.7,59.0,1017.4,249.96800000000076
163,2021-01-07 19:00,-10.1,59.0,1017.8,224.82600000000093
164,2021-01-07 20:00,-10.5,54.0,1017.6,218.92599999999948
165,2021-01-07 21:00,-11.1,55.0,1017.3,200.06200000000172
166,2021-01-07 22:00,-11.2,53.0,1017.3,205.84999999999854
167,2021-01-07 23:00,-11.3,54.0,1017.2,202.02999999999884
168,2021-01-08 0:00,-10.9,53.0,1017.4,188.46199999999953
169,2021-01-08 1:00,-11.3,53.0,1017.0,172.58000000000175
170,2021-01-08 2:00,-11.5,54.0,1016.6,154.16200000000026
171,2021-01-08 3:00,-12.2,67.0,1016.3,145.14600000000064
172,2021-01-08 4:00,-12.6,69.0,1016.2,142.41999999999825
173,2021-01-08 5:00,-12.7,65.0,1016.4,142.4459999999999
174,2021-01-08 6:00,-13.2,67.0,1016.8,139.31600000000253
175,2021-01-08 7:00,-13.2,63.0,1017.3,139.3179999999993
176,2021-01-08 8:00,-13.4,63.0,1017.6,141.46600000000035
177,2021-01-08 9:00,-12.2,58.0,1017.5,161.46600000000035
178,2021-01-08 10:00,-10.5,48.0,1017.2,187.07199999999648
179,2021-01-08 11:00,-9.2,45.0,1016.5,202.12000000000262
180,2021-01-08 12:00,-7.7,44.0,1015.2,225.52200000000084
181,2021-01-08 13:00,-6.7,41.0,1014.3,228.18599999999788
182,2021-01-08 14:00,-6.7,51.0,1013.8,244.2639999999992
183,2021-01-08 15:00,-6.3,52.0,1013.5,263.60599999999977
184,2021-01-08 16:00,-6.0,50.0,1013.4,272.6180000000022
185,2021-01-08 17:00,-6.9,52.0,1013.8,280.9380000000019
186,2021-01-08 18:00,-7.9,55.0,1014.4,274.3580000000002
187,2021-01-08 19:00,-8.9,52.0,1015.1,241.32599999999366
188,2021-01-08 20:00,-9.4,53.0,1015.4,212.89600000000064
189,2021-01-08 21:00,-9.7,51.0,1015.4,202.15200000000186
190,2021-01-08 22:00,-10.0,52.0,1015.4,204.1840000000011
191,2021-01-08 23:00,-10.4,55.0,1015.4,204.48399999999674
192,2021-01-09 0:00,-9.8,52.0,1015.8,195.68800000000192
193,2021-01-09 1:00,-11.1,55.0,1015.4,164.72400000000198
194,2021-01-09 2:00,-10.8,53.0,1015.4,155.03199999999924
195,2021-01-09 3:00,-11.4,58.0,1015.5,151.59599999999773
196,2021-01-09 4:00,-10.3,56.0,1015.1,150.096000000005
197,2021-01-09 5:00,-10.5,58.0,1015.0,148.9519999999975
198,2021-01-09 6:00,-10.8,61.0,1014.9,142.3000000000029
199,2021-01-09 7:00,-11.0,63.0,1015.3,139.36399999999412
200,2021-01-09 8:00,-10.6,60.0,1015.7,124.62400000000343
201,2021-01-09 9:00,-9.3,54.0,1016.4,132.50800000000163
202,2021-01-09 10:00,-7.8,46.0,1016.6,139.35599999999977
203,2021-01-09 11:00,-6.4,39.0,1016.3,147.19599999999627
204,2021-01-09 12:00,-4.9,38.0,1015.5,150.62400000000343
205,2021-01-09 13:00,-3.7,37.0,1014.4,160.21199999999953
206,2021-01-09 14:00,-2.7,37.0,1013.4,158.8640000000014
207,2021-01-09 15:00,-1.9,42.0,1012.8,183.86799999999494
208,2021-01-09 16:00,-2.7,49.0,1013.5,193.51200000000244
209,2021-01-09 17:00,-4.2,55.0,1014.4,202.9760000000024
210,2021-01-09 18:00,-5.7,55.0,1015.4,205.5639999999985
211,2021-01-09 19:00,-6.8,56.0,1016.3,207.75600000000122
212,2021-01-09 20:00,-7.4,56.0,1017.7,204.112000000001
213,2021-01-09 21:00,-8.1,56.0,1017.6,203.35599999999977
214,2021-01-09 22:00,-8.1,56.0,1017.5,200.77999999999884
215,2021-01-09 23:00,-8.6,58.0,1017.9,194.5199999999968
216,2021-01-10 0:00,-8.4,57.0,1017.9,202.4360000000015
217,2021-01-10 1:00,-8.5,62.0,1017.7,201.01200000000244
218,2021-01-10 2:00,-8.9,67.0,1018.4,186.73999999999796
219,2021-01-10 3:00,-9.8,72.0,1019.1,171.24399999999878
220,2021-01-10 4:00,-10.2,74.0,1018.8,165.31199999999808
221,2021-01-10 5:00,-10.2,76.0,1018.1,161.83200000000215
222,2021-01-10 6:00,-10.5,78.0,1018.4,154.387999999999
223,2021-01-10 7:00,-10.0,77.0,1019.0,149.97200000000157
224,2021-01-10 8:00,-9.3,77.0,1019.7,135.00400000000081
225,2021-01-10 9:00,-8.4,75.0,1020.1,144.28800000000047
226,2021-01-10 10:00,-6.9,72.0,1020.2,145.12399999999616
227,2021-01-10 11:00,-5.8,68.0,1019.8,155.72000000000116
228,2021-01-10 12:00,-3.5,60.0,1019.0,157.05600000000413
229,2021-01-10 13:00,-0.9,52.0,1018.1,170.44399999999587
230,2021-01-10 14:00,0.2,53.0,1017.4,180.55600000000413
231,2021-01-10 15:00,-0.4,58.0,1017.6,187.85199999999895
232,2021-01-10 16:00,-0.3,64.0,1017.8,206.07600000000093
233,2021-01-10 17:00,-0.8,68.0,1018.0,212.4320000000007
234,2021-01-10 18:00,-1.7,72.0,1018.2,213.92799999999988
235,2021-01-10 19:00,-2.0,77.0,1018.8,206.52799999999843
236,2021-01-10 20:00,-2.1,80.0,1019.0,196.2039999999979
237,2021-01-10 21:00,-2.8,89.0,1019.1,191.9519999999975
238,2021-01-10 22:00,-3.4,90.0,1019.1,173.65200000000186
239,2021-01-10 23:00,-3.4,90.0,1019.2,189.26000000000204
240,2021-01-11 0:00,-3.4,90.0,1019.1,192.34799999999814
241,2021-01-11 1:00,-3.0,89.0,1018.9,182.58000000000175
242,2021-01-11 2:00,-3.5,89.0,1019.2,172.1160000000018
243,2021-01-11 3:00,-3.5,90.0,1019.6,157.44799999999668
244,2021-01-11 4:00,-3.4,86.0,1020.2,151.387999999999
245,2021-01-11 5:00,-3.4,86.0,1019.4,151.7280000000028
246,2021-01-11 6:00,-3.3,88.0,1019.2,139.6800000000003
247,2021-01-11 7:00,-3.7,87.0,1018.4,149.97999999999593
248,2021-01-11 8:00,-4.8,91.0,1018.9,156.03600000000006
249,2021-01-11 9:00,-3.6,88.0,1019.2,178.56000000000495
250,2021-01-11 10:00,-2.4,79.0,1020.2,209.8199999999997
251,2021-01-11 11:00,-1.5,75.0,1019.6,234.79200000000128
252,2021-01-11 12:00,-1.0,69.0,1018.2,257.27999999999884
253,2021-01-11 13:00,-1.1,67.0,1017.0,258.27999999999884
254,2021-01-11 14:00,-0.4,65.0,1015.4,288.1800000000003
255,2021-01-11 15:00,-0.2,66.0,1015.4,297.49199999999837
256,2021-01-11 16:00,0.2,65.0,1015.3,284.6399999999994
257,2021-01-11 17:00,-0.1,64.0,1014.8,284.372000000003
258,2021-01-11 18:00,-0.5,67.0,1014.8,260.80799999999726
259,2021-01-11 19:00,-0.7,67.0,1014.4,219.387999999999
260,2021-01-11 20:00,-1.7,72.0,1014.4,213.26400000000285
261,2021-01-11 21:00,-1.5,74.0,1014.6,205.5480000000025
262,2021-01-11 22:00,-1.9,77.0,1014.5,209.4759999999951
263,2021-01-11 23:00,-2.6,85.0,1014.0,205.30400000000373
264,2021-01-12 0:00,-3.1,87.0,1013.8,187.86399999999412
265,2021-01-12 1:00,-3.2,87.0,1013.2,161.88400000000547
266,2021-01-12 2:00,-3.2,90.0,1013.3,146.57999999999447
267,2021-01-12 3:00,-3.5,94.0,1012.9,141.99600000000646
268,2021-01-12 4:00,-4.0,95.0,1012.5,135.02799999999843
269,2021-01-12 5:00,-4.5,95.0,1012.0,138.76000000000204
270,2021-01-12 6:00,-4.3,95.0,1011.5,138.80399999999645
271,2021-01-12 7:00,-4.7,96.0,1011.6,143.1160000000018
272,2021-01-12 8:00,-4.6,96.0,1011.7,132.94399999999587
273,2021-01-12 9:00,-3.8,95.0,1012.3,148.08400000000256
274,2021-01-12 10:00,-2.4,94.0,1012.8,180.5
275,2021-01-12 11:00,-0.1,81.0,1012.1,217.45999999999913
276,2021-01-12 12:00,1.7,69.0,1011.1,232.83600000000297
277,2021-01-12 13:00,2.4,62.0,1010.2,239.00400000000081
278,2021-01-12 14:00,3.4,50.0,1009.2,260.1359999999986
279,2021-01-12 15:00,3.2,50.0,1008.7,261.49199999999837
280,2021-01-12 16:00,2.8,54.0,1008.6,259.64400000000023
281,2021-01-12 17:00,1.5,69.0,1009.0,259.03199999999924
282,2021-01-12 18:00,1.3,74.0,1008.7,259.9320000000007
283,2021-01-12 19:00,1.7,68.0,1009.0,227.1160000000018
284,2021-01-12 20:00,1.7,69.0,1009.4,205.93999999999505
285,2021-01-12 21:00,1.4,75.0,1009.5,203.5280000000057
286,2021-01-12 22:00,1.3,79.0,1009.7,192.2479999999996
287,2021-01-12 23:00,0.4,86.0,1009.8,181.66399999999703
288,2021-01-13 0:00,0.1,91.0,1009.4,167.15200000000186
289,2021-01-13 1:00,-0.4,93.0,1009.1,153.41599999999744
290,2021-01-13 2:00,-1.0,94.0,1008.8,144.06000000000495
291,2021-01-13 3:00,-1.1,95.0,1008.9,140.09199999999691
292,2021-01-13 4:00,-1.0,94.0,1008.5,135.09999999999854
293,2021-01-13 5:00,-1.8,95.0,1008.6,139.77999999999884
294,2021-01-13 6:00,-1.9,95.0,1008.6,135.85599999999977
295,2021-01-13 7:00,-2.0,95.0,1008.5,141.4560000000056
296,2021-01-13 8:00,-1.8,95.0,1008.6,141.59599999999773
297,2021-01-13 9:00,-0.9,94.0,1008.7,160.2679999999964
298,2021-01-13 10:00,1.0,82.0,1009.0,200.8199999999997
299,2021-01-13 11:00,3.8,69.0,1008.6,217.70000000000437
300,2021-01-13 12:00,6.6,57.0,1007.9,226.10800000000017
301,2021-01-13 13:00,8.8,51.0,1007.2,237.10399999999936
302,2021-01-13 14:00,10.5,51.0,1006.8,235.37999999999738
303,2021-01-13 15:00,10.9,52.0,1006.5,239.32400000000052
304,2021-01-13 16:00,10.7,54.0,1006.9,239.5480000000025
305,2021-01-13 17:00,9.8,58.0,1007.4,242.09999999999854
306,2021-01-13 18:00,8.4,64.0,1008.1,239.19600000000355
307,2021-01-13 19:00,7.7,70.0,1008.5,206.4559999999983
308,2021-01-13 20:00,7.3,75.0,1009.1,192.05999999999767
309,2021-01-13 21:00,6.7,78.0,1009.7,193.4760000000024
310,2021-01-13 22:00,6.5,80.0,1010.2,188.27599999999802
311,2021-01-13 23:00,6.4,81.0,1010.8,180.29200000000128
312,2021-01-14 0:00,5.7,85.0,1011.2,177.22400000000198
313,2021-01-14 1:00,5.0,90.0,1011.5,162.23599999999715
314,2021-01-14 2:00,4.0,95.0,1012.0,150.69200000000274
315,2021-01-14 3:00,3.3,96.0,1012.1,141.76399999999558
316,2021-01-14 4:00,2.0,96.0,1012.2,133.1600000000035
317,2021-01-14 5:00,1.9,97.0,1012.4,140.35599999999977
318,2021-01-14 6:00,1.8,98.0,1013.0,133.26399999999558
319,2021-01-14 7:00,0.8,98.0,1013.6,140.0679999999993
320,2021-01-14 8:00,0.6,98.0,1013.8,146.31200000000536
321,2021-01-14 9:00,1.7,98.0,1014.2,164.78800000000047
322,2021-01-14 10:00,3.5,96.0,1014.4,183.03600000000006
323,2021-01-14 11:00,6.4,82.0,1014.0,208.78800000000047
324,2021-01-14 12:00,8.6,62.0,1013.1,222.6359999999986
325,2021-01-14 13:00,10.5,54.0,1011.8,206.52799999999843
326,2021-01-14 14:00,11.8,51.0,1011.2,223.54000000000087
327,2021-01-14 15:00,12.0,48.0,1010.9,242.75600000000122
328,2021-01-14 16:00,12.2,46.0,1010.9,238.83199999999488
329,2021-01-14 17:00,12.1,42.0,1011.5,237.15600000000268
330,2021-01-14 18:00,10.6,51.0,1011.9,222.2960000000021
331,2021-01-14 19:00,9.8,63.0,1012.0,208.59599999999773
332,2021-01-14 20:00,8.6,67.0,1011.9,199.09999999999854
333,2021-01-14 21:00,8.4,72.0,1011.8,184.40400000000227
334,2021-01-14 22:00,7.5,78.0,1011.8,185.35599999999977
335,2021-01-14 23:00,6.2,86.0,1011.5,178.1840000000011
336,2021-01-15 0:00,6.0,89.0,1011.3,173.99199999999837
337,2021-01-15 1:00,5.6,88.0,1011.2,154.3159999999989
338,2021-01-15 2:00,5.1,94.0,1011.5,150.30800000000454
339,2021-01-15 3:00,4.2,95.0,1011.6,145.37599999999657
340,2021-01-15 4:00,4.0,93.0,1011.0,132.95999999999913
341,2021-01-15 5:00,4.2,95.0,1010.5,135.7960000000021
342,2021-01-15 6:00,3.6,96.0,1010.1,129.00400000000081
343,2021-01-15 7:00,3.5,95.0,1009.8,135.05999999999767
344,2021-01-15 8:00,4.9,96.0,1009.2,137.94000000000233
345,2021-01-15 9:00,5.7,94.0,1009.2,157.7960000000021
346,2021-01-15 10:00,7.5,90.0,1009.2,170.49599999999919
347,2021-01-15 11:00,11.3,78.0,1009.5,183.37199999999575
348,2021-01-15 12:00,13.5,73.0,1008.2,188.65600000000268
349,2021-01-15 13:00,14.8,65.0,1007.0,185.03600000000006
350,2021-01-15 14:00,14.9,61.0,1006.2,195.87199999999575
351,2021-01-15 15:00,14.4,66.0,1006.3,216.54000000000087
352,2021-01-15 16:00,14.3,64.0,1006.5,218.94800000000396
353,2021-01-15 17:00,13.1,75.0,1006.8,216.9759999999951
354,2021-01-15 18:00,11.2,83.0,1007.1,213.49600000000646
355,2021-01-15 19:00,9.8,87.0,1007.8,187.7479999999996
356,2021-01-15 20:00,7.9,87.0,1008.3,183.1519999999946
357,2021-01-15 21:00,6.8,87.0,1009.1,173.9320000000007
358,2021-01-15 22:00,5.7,78.0,1010.0,166.40000000000146
359,2021-01-15 23:00,4.5,74.0,1010.7,156.25600000000122
360,2021-01-16 0:00,3.5,77.0,1010.2,146.76399999999558
361,2021-01-16 1:00,3.6,71.0,1011.2,131.81200000000536
362,2021-01-16 2:00,3.3,73.0,1012.1,129.44400000000314
363,2021-01-16 3:00,2.8,71.0,1013.2,127.69999999999709
364,2021-01-16 4:00,2.6,71.0,1012.8,120.79200000000128
365,2021-01-16 5:00,1.8,65.0,1013.7,123.03599999999278
366,2021-01-16 6:00,1.3,66.0,1014.9,121.38800000000629
367,2021-01-16 7:00,1.1,65.0,1015.5,116.39199999999255
368,2021-01-16 8:00,0.6,67.0,1015.8,108.51200000000244
369,2021-01-16 9:00,0.5,67.0,1016.4,112.28399999999965
370,2021-01-16 10:00,0.6,65.0,1017.8,112.01200000000244
371,2021-01-16 11:00,0.8,60.0,1017.6,129.9719999999943
372,2021-01-16 12:00,2.3,53.0,1016.4,130.19600000001083
373,2021-01-16 13:00,1.7,56.0,1016.0,131.96799999999348
374,2021-01-16 14:00,1.0,56.0,1015.7,138.88000000000466
375,2021-01-16 15:00,0.4,57.0,1016.3,160.38399999999092
376,2021-01-16 16:00,-0.2,59.0,1016.8,171.78399999999965
377,2021-01-16 17:00,-0.6,59.0,1017.7,181.56800000001385
378,2021-01-16 18:00,-1.0,61.0,1017.9,199.20799999999872
379,2021-01-16 19:00,-1.4,56.0,1018.4,191.84799999999814
380,2021-01-16 20:00,-1.6,55.0,1018.9,185.64800000000105
381,2021-01-16 21:00,-2.1,56.0,1018.8,179.5439999999944
382,2021-01-16 22:00,-2.1,54.0,1019.5,177.0399999999936
383,2021-01-16 23:00,-2.1,56.0,1020.0,157.88000000000466
384,2021-01-17 0:00,-2.2,56.0,1020.4,156.7280000000028
385,2021-01-17 1:00,-2.5,62.0,1021.0,145.67200000000594
386,2021-01-17 2:00,-2.6,67.0,1021.3,137.1119999999937
387,2021-01-17 3:00,-2.8,71.0,1021.0,134.19199999999546
388,2021-01-17 4:00,-3.3,70.0,1020.3,126.91200000001118
389,2021-01-17 5:00,-3.9,70.0,1020.1,127.03199999999197
390,2021-01-17 6:00,-4.4,69.0,1020.5,125.05599999999686
391,2021-01-17 7:00,-4.5,68.0,1020.6,122.91999999999825
392,2021-01-17 8:00,-4.6,66.0,1021.0,120.49599999999919
393,2021-01-17 9:00,-3.5,61.0,1021.7,122.95200000000477
394,2021-01-17 10:00,-2.1,53.0,1021.9,124.03200000000652
395,2021-01-17 11:00,-0.9,47.0,1021.5,132.27999999999884
396,2021-01-17 12:00,0.1,43.0,1020.7,135.903999999995
397,2021-01-17 13:00,0.8,42.0,1019.2,143.2560000000085
398,2021-01-17 14:00,0.5,38.0,1018.5,142.32799999999406
399,2021-01-17 15:00,1.5,39.0,1018.0,162.57600000000093
400,2021-01-17 16:00,0.7,43.0,1018.1,181.05599999999686
401,2021-01-17 17:00,0.3,45.0,1018.1,181.3359999999957
402,2021-01-17 18:00,-0.4,51.0,1018.1,179.40000000000873
403,2021-01-17 19:00,-0.9,61.0,1018.3,164.3119999999908
