,date,temperatures(C),humidity(%),pressure(hPa),energy
33,2021-01-02 9:00,-0.3,94.0,1019.1,135.54899999999998
34,2021-01-02 10:00,0.7,79.0,1020.0,133.44899999999961
35,2021-01-02 11:00,1.4,64.0,1020.1,126.08500000000004
36,2021-01-02 12:00,1.5,55.0,1019.8,112.42900000000009
37,2021-01-02 13:00,2.2,48.0,1020.0,107.61599999999999
38,2021-01-02 14:00,2.5,46.0,1019.8,115.73499999999967
39,2021-01-02 15:00,2.4,38.0,1019.5,128.8675000000003
40,2021-01-02 16:00,1.7,33.0,1019.8,147.1894999999995
41,2021-01-02 17:00,0.2,41.0,1021.6,182.6235000000006
42,2021-01-02 18:00,-0.6,48.0,1022.2,201.1219999999994
43,2021-01-02 19:00,-1.0,51.0,1022.3,192.57800000000043
44,2021-01-02 20:00,-1.9,54.0,1022.1,200.85149999999976
45,2021-01-02 21:00,-2.3,54.0,1022.1,199.5630000000001
46,2021-01-02 22:00,-2.6,55.0,1021.7,179.16350000000057
47,2021-01-02 23:00,-3.1,58.0,1022.8,180.10799999999927
48,2021-01-03 0:00,-2.9,57.0,1023.2,171.21399999999994
49,2021-01-03 1:00,-2.6,56.0,1024.1,149.6775000000007
50,2021-01-03 2:00,-2.6,62.0,1024.1,150.57899999999972
51,2021-01-03 3:00,-2.7,59.0,1024.2,146.51249999999982
52,2021-01-03 4:00,-2.6,56.0,1024.0,148.63150000000041
53,2021-01-03 5:00,-2.7,55.0,1024.6,141.70100000000002
54,2021-01-03 6:00,-2.8,56.0,1025.1,143.89199999999983
55,2021-01-03 7:00,-2.9,59.0,1025.1,147.76200000000063
56,2021-01-03 8:00,-3.2,57.0,1024.9,141.33950000000004
57,2021-01-03 9:00,-2.2,52.0,1025.2,132.70499999999993
58,2021-01-03 10:00,-0.7,45.0,1025.9,115.79799999999886
59,2021-01-03 11:00,0.3,42.0,1025.6,105.17799999999988
60,2021-01-03 12:00,1.1,43.0,1025.0,107.2510000000002
61,2021-01-03 13:00,2.3,44.0,1024.0,103.6200000000008
62,2021-01-03 14:00,3.4,42.0,1023.6,123.21399999999994
63,2021-01-03 15:00,2.8,47.0,1023.8,148.8259999999991
64,2021-01-03 16:00,2.3,49.0,1023.5,173.32700000000114
65,2021-01-03 17:00,1.5,51.0,1023.6,179.15799999999945
66,2021-01-03 18:00,0.8,54.0,1023.9,171.67000000000007
67,2021-01-03 19:00,0.5,55.0,1024.0,173.04399999999987
68,2021-01-03 20:00,0.1,58.0,1024.0,165.84100000000035
69,2021-01-03 21:00,-0.3,58.0,1024.1,168.61399999999958
70,2021-01-03 22:00,-0.5,58.0,1024.2,174.67699999999968
71,2021-01-03 23:00,-0.7,61.0,1024.5,162.6830000000009
72,2021-01-04 0:00,-1.3,68.0,1024.3,164.3680000000004
73,2021-01-04 1:00,-1.2,70.0,1024.5,160.79999999999927
74,2021-01-04 2:00,-2.3,74.0,1024.5,158.45900000000074
75,2021-01-04 3:00,-2.5,76.0,1024.3,166.11099999999897
76,2021-01-04 4:00,-2.5,77.0,1024.1,163.34300000000076
77,2021-01-04 5:00,-2.9,81.0,1023.8,159.07699999999932
78,2021-01-04 6:00,-3.5,84.0,1023.7,159.97899999999936
79,2021-01-04 7:00,-2.8,73.0,1023.0,155.79100000000108
80,2021-01-04 8:00,-2.3,64.0,1021.8,174.4349999999995
81,2021-01-04 9:00,-2.8,83.0,1023.0,179.871000000001
82,2021-01-04 10:00,-0.7,63.0,1024.1,277.003999999999
83,2021-01-04 11:00,0.8,56.0,1023.8,319.03900000000067
84,2021-01-04 12:00,3.6,48.0,1022.3,310.14999999999964
85,2021-01-04 13:00,4.7,49.0,1021.7,275.7019999999993
86,2021-01-04 14:00,5.8,46.0,1020.8,279.59900000000016
87,2021-01-04 15:00,6.6,48.0,1020.3,298.3209999999999
88,2021-01-04 16:00,5.6,57.0,1020.0,263.77400000000125
89,2021-01-04 17:00,4.5,61.0,1019.6,0.0
90,2021-01-04 18:00,4.1,62.0,1019.9,328.0169999999998
91,2021-01-04 19:00,3.3,72.0,1020.2,289.0799999999999
92,2021-01-04 20:00,2.7,81.0,1020.0,268.8220000000001
93,2021-01-04 21:00,2.2,83.0,1020.6,262.83500000000095
94,2021-01-04 22:00,1.9,86.0,1020.2,242.0809999999983
95,2021-01-04 23:00,1.4,88.0,1020.1,192.01900000000023
96,2021-01-05 0:00,1.7,90.0,1020.2,172.2430000000004
97,2021-01-05 1:00,1.3,93.0,1019.8,161.2360000000008
98,2021-01-05 2:00,1.2,92.0,1019.8,159.42699999999968
99,2021-01-05 3:00,1.1,92.0,1019.7,149.1949999999997
100,2021-01-05 4:00,1.2,93.0,1019.2,149.57200000000012
101,2021-01-05 5:00,1.2,95.0,1018.4,146.91200000000026
102,2021-01-05 6:00,1.4,94.0,1018.6,148.41600000000108
103,2021-01-05 7:00,1.9,84.0,1020.3,148.6219999999994
104,2021-01-05 8:00,1.1,67.0,1020.6,153.08199999999852
105,2021-01-05 9:00,1.7,62.0,1021.3,171.53600000000006
106,2021-01-05 10:00,2.7,58.0,1021.5,248.25400000000081
107,2021-01-05 11:00,2.9,50.0,1021.9,277.1779999999999
108,2021-01-05 12:00,2.1,54.0,1021.7,285.8179999999993
109,2021-01-05 13:00,1.6,54.0,1020.2,298.6820000000007
110,2021-01-05 14:00,1.3,50.0,1019.0,308.02200000000084
111,2021-01-05 15:00,0.3,49.0,1019.2,323.3099999999977
112,2021-01-05 16:00,-0.2,48.0,1018.7,341.26400000000285
113,2021-01-05 17:00,-0.8,47.0,1019.3,338.7539999999972
114,2021-01-05 18:00,-1.5,48.0,1020.4,326.58600000000297
115,2021-01-05 19:00,-2.1,49.0,1020.5,293.72999999999956
116,2021-01-05 20:00,-2.5,52.0,1020.3,291.6959999999999
117,2021-01-05 21:00,-2.8,55.0,1020.6,284.34200000000055
118,2021-01-05 22:00,-3.2,58.0,1020.3,262.1219999999994
119,2021-01-05 23:00,-3.5,63.0,1020.5,212.48400000000038
120,2021-01-06 0:00,-4.0,65.0,1020.5,182.14999999999782
121,2021-01-06 1:00,-4.3,64.0,1020.6,158.83799999999974
122,2021-01-06 2:00,-4.9,62.0,1020.3,159.604000000003
123,2021-01-06 3:00,-5.1,61.0,1020.1,159.10399999999936
124,2021-01-06 4:00,-5.1,60.0,1018.9,157.1280000000006
125,2021-01-06 5:00,-5.4,61.0,1018.9,163.18199999999706
126,2021-01-06 6:00,-5.4,59.0,1018.5,160.76599999999962
127,2021-01-06 7:00,-5.4,62.0,1018.4,160.6160000000018
128,2021-01-06 8:00,-4.9,57.0,1018.5,170.3139999999985
129,2021-01-06 9:00,-4.5,55.0,1019.0,181.71000000000276
130,2021-01-06 10:00,-3.9,55.0,1018.4,274.5279999999984
131,2021-01-06 11:00,-1.8,53.0,1017.8,317.0
132,2021-01-06 12:00,-0.8,51.0,1017.2,311.4419999999991
133,2021-01-06 13:00,-0.8,51.0,1014.7,275.5139999999992
134,2021-01-06 14:00,0.1,50.0,1013.9,287.64000000000306
135,2021-01-06 15:00,1.5,44.0,1013.4,309.627999999997
136,2021-01-06 16:00,0.4,48.0,1013.7,316.89400000000023
137,2021-01-06 17:00,-0.3,55.0,1014.0,335.2800000000025
138,2021-01-06 18:00,-1.8,81.0,1014.0,341.59999999999854
139,2021-01-06 19:00,-1.8,87.0,1013.7,285.48199999999997
140,2021-01-06 20:00,-1.7,84.0,1013.6,267.52999999999884
141,2021-01-06 21:00,-1.5,83.0,1012.6,253.87400000000343
142,2021-01-06 22:00,-1.9,92.0,1012.0,240.8819999999978
143,2021-01-06 23:00,-1.9,96.0,1012.0,235.65400000000227
144,2021-01-07 0:00,-1.6,93.0,1012.8,201.37999999999738
145,2021-01-07 1:00,-2.5,69.0,1013.8,198.88400000000183
146,2021-01-07 2:00,-3.7,62.0,1013.7,188.14999999999782
147,2021-01-07 3:00,-4.6,91.0,1013.7,181.76400000000285
148,2021-01-07 4:00,-5.3,87.0,1014.1,193.03799999999683
149,2021-01-07 5:00,-6.2,77.0,1014.9,187.01800000000003
150,2021-01-07 6:00,-6.6,77.0,1015.4,189.79200000000128
151,2021-01-07 7:00,-7.0,69.0,1015.9,189.9860000000008
152,2021-01-07 8:00,-7.4,84.0,1016.7,190.59000000000015
153,2021-01-07 9:00,-8.0,84.0,1017.5,213.24599999999919
154,2021-01-07 10:00,-8.7,86.0,1018.7,289.14600000000064
155,2021-01-07 11:00,-8.8,82.0,1018.6,345.4860000000008
156,2021-01-07 12:00,-8.4,78.0,1018.1,377.52000000000044
157,2021-01-07 13:00,-8.5,72.0,1017.8,366.2199999999975
158,2021-01-07 14:00,-7.5,60.0,1016.9,365.3660000000018
159,2021-01-07 15:00,-7.9,56.0,1016.9,372.8899999999994
160,2021-01-07 16:00,-8.1,57.0,1017.1,353.71199999999953
161,2021-01-07 17:00,-8.9,56.0,1017.1,349.8820000000014
162,2021-01-07 18:00,-9.7,59.0,1017.4,344.9279999999999
163,2021-01-07 19:00,-10.1,59.0,1017.8,316.65799999999945
164,2021-01-07 20:00,-10.5,54.0,1017.6,297.23799999999756
165,2021-01-07 21:00,-11.1,55.0,1017.3,264.9140000000043
166,2021-01-07 22:00,-11.2,53.0,1017.3,228.18999999999505
167,2021-01-07 23:00,-11.3,54.0,1017.2,209.44800000000396
168,2021-01-08 0:00,-10.9,53.0,1017.4,194.1840000000011
169,2021-01-08 1:00,-11.3,53.0,1017.0,185.82799999999406
170,2021-01-08 2:00,-11.5,54.0,1016.6,190.79200000000128
171,2021-01-08 3:00,-12.2,67.0,1016.3,183.5480000000025
172,2021-01-08 4:00,-12.6,69.0,1016.2,184.71600000000035
173,2021-01-08 5:00,-12.7,65.0,1016.4,188.53199999999924
174,2021-01-08 6:00,-13.2,67.0,1016.8,183.33600000000297
175,2021-01-08 7:00,-13.2,63.0,1017.3,189.59599999999773
176,2021-01-08 8:00,-13.4,63.0,1017.6,191.8359999999957
177,2021-01-08 9:00,-12.2,58.0,1017.5,214.5
178,2021-01-08 10:00,-10.5,48.0,1017.2,306.72000000000116
179,2021-01-08 11:00,-9.2,45.0,1016.5,396.6880000000019
180,2021-01-08 12:00,-7.7,44.0,1015.2,400.6999999999971
181,2021-01-08 13:00,-6.7,41.0,1014.3,369.372000000003
182,2021-01-08 14:00,-6.7,51.0,1013.8,383.2719999999972
183,2021-01-08 15:00,-6.3,52.0,1013.5,374.9160000000047
184,2021-01-08 16:00,-6.0,50.0,1013.4,372.8799999999974
185,2021-01-08 17:00,-6.9,52.0,1013.8,368.99199999999837
186,2021-01-08 18:00,-7.9,55.0,1014.4,362.92000000000553
187,2021-01-08 19:00,-8.9,52.0,1015.1,316.403999999995
188,2021-01-08 20:00,-9.4,53.0,1015.4,292.70000000000437
189,2021-01-08 21:00,-9.7,51.0,1015.4,244.85199999999895
190,2021-01-08 22:00,-10.0,52.0,1015.4,234.30799999999726
191,2021-01-08 23:00,-10.4,55.0,1015.4,224.92799999999988
192,2021-01-09 0:00,-9.8,52.0,1015.8,204.42399999999907
193,2021-01-09 1:00,-11.1,55.0,1015.4,184.70000000000437
194,2021-01-09 2:00,-10.8,53.0,1015.4,169.1160000000018
195,2021-01-09 3:00,-11.4,58.0,1015.5,172.55199999999604
196,2021-01-09 4:00,-10.3,56.0,1015.1,166.96800000000076
197,2021-01-09 5:00,-10.5,58.0,1015.0,167.9320000000007
198,2021-01-09 6:00,-10.8,61.0,1014.9,169.18800000000192
199,2021-01-09 7:00,-11.0,63.0,1015.3,166.403999999995
200,2021-01-09 8:00,-10.6,60.0,1015.7,169.10399999999936
201,2021-01-09 9:00,-9.3,54.0,1016.4,164.49200000000565
202,2021-01-09 10:00,-7.8,46.0,1016.6,173.94399999999587
203,2021-01-09 11:00,-6.4,39.0,1016.3,178.24399999999878
204,2021-01-09 12:00,-4.9,38.0,1015.5,190.98400000000402
205,2021-01-09 13:00,-3.7,37.0,1014.4,197.37999999999738
206,2021-01-09 14:00,-2.7,37.0,1013.4,207.02000000000407
207,2021-01-09 15:00,-1.9,42.0,1012.8,206.80799999999726
208,2021-01-09 16:00,-2.7,49.0,1013.5,217.6999999999971
209,2021-01-09 17:00,-4.2,55.0,1014.4,217.9120000000039
210,2021-01-09 18:00,-5.7,55.0,1015.4,222.42399999999907
211,2021-01-09 19:00,-6.8,56.0,1016.3,225.03600000000006
212,2021-01-09 20:00,-7.4,56.0,1017.7,218.9360000000015
213,2021-01-09 21:00,-8.1,56.0,1017.6,223.2479999999996
214,2021-01-09 22:00,-8.1,56.0,1017.5,215.19599999999627
215,2021-01-09 23:00,-8.6,58.0,1017.9,210.3440000000046
216,2021-01-10 0:00,-8.4,57.0,1017.9,204.00799999999435
217,2021-01-10 1:00,-8.5,62.0,1017.7,191.10000000000582
218,2021-01-10 2:00,-8.9,67.0,1018.4,181.77599999999802
219,2021-01-10 3:00,-9.8,72.0,1019.1,164.1359999999986
220,2021-01-10 4:00,-10.2,74.0,1018.8,167.69600000000355
221,2021-01-10 5:00,-10.2,76.0,1018.1,164.72799999999552
222,2021-01-10 6:00,-10.5,78.0,1018.4,166.1800000000003
223,2021-01-10 7:00,-10.0,77.0,1019.0,167.53199999999924
224,2021-01-10 8:00,-9.3,77.0,1019.7,163.85199999999895
225,2021-01-10 9:00,-8.4,75.0,1020.1,165.46800000000076
226,2021-01-10 10:00,-6.9,72.0,1020.2,164.10800000000017
227,2021-01-10 11:00,-5.8,68.0,1019.8,169.30400000000373
228,2021-01-10 12:00,-3.5,60.0,1019.0,161.8839999999982
229,2021-01-10 13:00,-0.9,52.0,1018.1,131.69600000000355
230,2021-01-10 14:00,0.2,53.0,1017.4,144.57999999999447
231,2021-01-10 15:00,-0.4,58.0,1017.6,166.0280000000057
232,2021-01-10 16:00,-0.3,64.0,1017.8,191.63999999999942
233,2021-01-10 17:00,-0.8,68.0,1018.0,212.34799999999814
234,2021-01-10 18:00,-1.7,72.0,1018.2,229.30399999999645
235,2021-01-10 19:00,-2.0,77.0,1018.8,209.88000000000466
236,2021-01-10 20:00,-2.1,80.0,1019.0,212.89600000000064
237,2021-01-10 21:00,-2.8,89.0,1019.1,220.26399999999558
238,2021-01-10 22:00,-3.4,90.0,1019.1,219.28399999999965
239,2021-01-10 23:00,-3.4,90.0,1019.2,218.76800000000367
240,2021-01-11 0:00,-3.4,90.0,1019.1,199.3680000000022
241,2021-01-11 1:00,-3.0,89.0,1018.9,179.67999999999302
242,2021-01-11 2:00,-3.5,89.0,1019.2,179.06400000000576
243,2021-01-11 3:00,-3.5,90.0,1019.6,168.55999999999767
244,2021-01-11 4:00,-3.4,86.0,1020.2,172.49599999999919
245,2021-01-11 5:00,-3.4,86.0,1019.4,177.96800000000076
246,2021-01-11 6:00,-3.3,88.0,1019.2,173.6600000000035
247,2021-01-11 7:00,-3.7,87.0,1018.4,175.31199999999808
248,2021-01-11 8:00,-4.8,91.0,1018.9,191.13999999999942
249,2021-01-11 9:00,-3.6,88.0,1019.2,200.1840000000011
250,2021-01-11 10:00,-2.4,79.0,1020.2,332.3159999999989
251,2021-01-11 11:00,-1.5,75.0,1019.6,371.3199999999997
252,2021-01-11 12:00,-1.0,69.0,1018.2,378.39600000000064
253,2021-01-11 13:00,-1.1,67.0,1017.0,370.91999999999825
254,2021-01-11 14:00,-0.4,65.0,1015.4,391.9279999999999
255,2021-01-11 15:00,-0.2,66.0,1015.4,396.60399999999936
256,2021-01-11 16:00,0.2,65.0,1015.3,376.88000000000466
257,2021-01-11 17:00,-0.1,64.0,1014.8,377.5479999999952
258,2021-01-11 18:00,-0.5,67.0,1014.8,354.1200000000026
259,2021-01-11 19:00,-0.7,67.0,1014.4,298.0679999999993
260,2021-01-11 20:00,-1.7,72.0,1014.4,284.5
261,2021-01-11 21:00,-1.5,74.0,1014.6,258.28399999999965
262,2021-01-11 22:00,-1.9,77.0,1014.5,251.60399999999936
263,2021-01-11 23:00,-2.6,85.0,1014.0,230.78800000000047
264,2021-01-12 0:00,-3.1,87.0,1013.8,216.4559999999983
265,2021-01-12 1:00,-3.2,87.0,1013.2,211.2760000000053
266,2021-01-12 2:00,-3.2,90.0,1013.3,199.03600000000006
267,2021-01-12 3:00,-3.5,94.0,1012.9,196.48399999999674
268,2021-01-12 4:00,-4.0,95.0,1012.5,199.90400000000227
269,2021-01-12 5:00,-4.5,95.0,1012.0,195.97999999999593
270,2021-01-12 6:00,-4.3,95.0,1011.5,192.9800000000032
271,2021-01-12 7:00,-4.7,96.0,1011.6,186.04799999999523
272,2021-01-12 8:00,-4.6,96.0,1011.7,185.01200000000244
273,2021-01-12 9:00,-3.8,95.0,1012.3,215.92799999999988
274,2021-01-12 10:00,-2.4,94.0,1012.8,310.3640000000014
275,2021-01-12 11:00,-0.1,81.0,1012.1,369.50800000000163
276,2021-01-12 12:00,1.7,69.0,1011.1,349.80399999999645
277,2021-01-12 13:00,2.4,62.0,1010.2,312.91999999999825
278,2021-01-12 14:00,3.4,50.0,1009.2,324.08400000000256
279,2021-01-12 15:00,3.2,50.0,1008.7,326.71199999999953
280,2021-01-12 16:00,2.8,54.0,1008.6,347.5679999999993
281,2021-01-12 17:00,1.5,69.0,1009.0,364.4160000000047
282,2021-01-12 18:00,1.3,74.0,1008.7,361.9479999999967
283,2021-01-12 19:00,1.7,68.0,1009.0,305.6800000000003
284,2021-01-12 20:00,1.7,69.0,1009.4,267.5919999999969
285,2021-01-12 21:00,1.4,75.0,1009.5,255.00800000000163
286,2021-01-12 22:00,1.3,79.0,1009.7,245.06000000000495
287,2021-01-12 23:00,0.4,86.0,1009.8,230.23199999999633
288,2021-01-13 0:00,0.1,91.0,1009.4,212.87600000000384
289,2021-01-13 1:00,-0.4,93.0,1009.1,177.85599999999977
290,2021-01-13 2:00,-1.0,94.0,1008.8,161.09999999999854
291,2021-01-13 3:00,-1.1,95.0,1008.9,153.22799999999552
292,2021-01-13 4:00,-1.0,94.0,1008.5,158.24000000000524
293,2021-01-13 5:00,-1.8,95.0,1008.6,153.3199999999997
294,2021-01-13 6:00,-1.9,95.0,1008.6,160.77999999999884
295,2021-01-13 7:00,-2.0,95.0,1008.5,157.80399999999645
296,2021-01-13 8:00,-1.8,95.0,1008.6,166.4320000000007
297,2021-01-13 9:00,-0.9,94.0,1008.7,184.62800000000425
298,2021-01-13 10:00,1.0,82.0,1009.0,271.67199999999866
299,2021-01-13 11:00,3.8,69.0,1008.6,289.0239999999976
300,2021-01-13 12:00,6.6,57.0,1007.9,285.19600000000355
301,2021-01-13 13:00,8.8,51.0,1007.2,244.8399999999965
302,2021-01-13 14:00,10.5,51.0,1006.8,268.484000000004
303,2021-01-13 15:00,10.9,52.0,1006.5,266.6119999999937
304,2021-01-13 16:00,10.7,54.0,1006.9,274.8399999999965
305,2021-01-13 17:00,9.8,58.0,1007.4,303.81600000000617
306,2021-01-13 18:00,8.4,64.0,1008.1,311.19199999999546
307,2021-01-13 19:00,7.7,70.0,1008.5,283.416000000012
308,2021-01-13 20:00,7.3,75.0,1009.1,277.8039999999892
309,2021-01-13 21:00,6.7,78.0,1009.7,237.91200000001118
310,2021-01-13 22:00,6.5,80.0,1010.2,224.2719999999972
311,2021-01-13 23:00,6.4,81.0,1010.8,212.8000000000029
312,2021-01-14 0:00,5.7,85.0,1011.2,206.0159999999887
313,2021-01-14 1:00,5.0,90.0,1011.5,185.19200000001
314,2021-01-14 2:00,4.0,95.0,1012.0,175.07200000000012
315,2021-01-14 3:00,3.3,96.0,1012.1,174.0159999999887
316,2021-01-14 4:00,2.0,96.0,1012.2,170.4320000000007
317,2021-01-14 5:00,1.9,97.0,1012.4,164.38400000000547
318,2021-01-14 6:00,1.8,98.0,1013.0,157.52000000000407
319,2021-01-14 7:00,0.8,98.0,1013.6,155.9439999999886
320,2021-01-14 8:00,0.6,98.0,1013.8,168.24000000000524
321,2021-01-14 9:00,1.7,98.0,1014.2,172.64800000000105
322,2021-01-14 10:00,3.5,96.0,1014.4,256.88000000000466
323,2021-01-14 11:00,6.4,82.0,1014.0,285.1759999999922
324,2021-01-14 12:00,8.6,62.0,1013.1,262.3439999999973
325,2021-01-14 13:00,10.5,54.0,1011.8,230.04000000000815
326,2021-01-14 14:00,11.8,51.0,1011.2,240.05599999999686
327,2021-01-14 15:00,12.0,48.0,1010.9,245.48799999999756
328,2021-01-14 16:00,12.2,46.0,1010.9,261.99199999999837
329,2021-01-14 17:00,12.1,42.0,1011.5,276.76800000001094
330,2021-01-14 18:00,10.6,51.0,1011.9,276.7439999999915
331,2021-01-14 19:00,9.8,63.0,1012.0,248.44000000000233
332,2021-01-14 20:00,8.6,67.0,1011.9,248.9360000000015
333,2021-01-14 21:00,8.4,72.0,1011.8,240.2719999999972
334,2021-01-14 22:00,7.5,78.0,1011.8,222.5679999999993
335,2021-01-14 23:00,6.2,86.0,1011.5,202.28800000000047
336,2021-01-15 0:00,6.0,89.0,1011.3,185.16800000000512
337,2021-01-15 1:00,5.6,88.0,1011.2,182.75999999999476
338,2021-01-15 2:00,5.1,94.0,1011.5,173.71199999999953
339,2021-01-15 3:00,4.2,95.0,1011.6,173.14400000000023
340,2021-01-15 4:00,4.0,93.0,1011.0,165.37600000000384
341,2021-01-15 5:00,4.2,95.0,1010.5,150.26399999999558
342,2021-01-15 6:00,3.6,96.0,1010.1,154.12799999999697
343,2021-01-15 7:00,3.5,95.0,1009.8,152.0560000000114
344,2021-01-15 8:00,4.9,96.0,1009.2,155.22399999998743
345,2021-01-15 9:00,5.7,94.0,1009.2,171.3920000000071
346,2021-01-15 10:00,7.5,90.0,1009.2,239.72000000000116
347,2021-01-15 11:00,11.3,78.0,1009.5,290.1759999999922
348,2021-01-15 12:00,13.5,73.0,1008.2,286.64000000001397
349,2021-01-15 13:00,14.8,65.0,1007.0,253.95199999999022
350,2021-01-15 14:00,14.9,61.0,1006.2,265.80800000000454
351,2021-01-15 15:00,14.4,66.0,1006.3,280.9759999999951
352,2021-01-15 16:00,14.3,64.0,1006.5,294.7679999999964
353,2021-01-15 17:00,13.1,75.0,1006.8,279.0880000000034
354,2021-01-15 18:00,11.2,83.0,1007.1,266.90400000000955
355,2021-01-15 19:00,9.8,87.0,1007.8,239.3759999999893
356,2021-01-15 20:00,7.9,87.0,1008.3,217.53600000000733
357,2021-01-15 21:00,6.8,87.0,1009.1,205.9360000000015
358,2021-01-15 22:00,5.7,78.0,1010.0,201.38399999999092
359,2021-01-15 23:00,4.5,74.0,1010.7,190.48799999999756
360,2021-01-16 0:00,3.5,77.0,1010.2,173.28800000000047
361,2021-01-16 1:00,3.6,71.0,1011.2,167.6880000000092
362,2021-01-16 2:00,3.3,73.0,1012.1,152.52799999999115
363,2021-01-16 3:00,2.8,71.0,1013.2,140.00800000000163
364,2021-01-16 4:00,2.6,71.0,1012.8,143.44800000000396
365,2021-01-16 5:00,1.8,65.0,1013.7,140.85599999999977
366,2021-01-16 6:00,1.3,66.0,1014.9,139.32799999999406
367,2021-01-16 7:00,1.1,65.0,1015.5,145.2320000000036
368,2021-01-16 8:00,0.6,67.0,1015.8,145.55199999999604
369,2021-01-16 9:00,0.5,67.0,1016.4,147.36000000000058
370,2021-01-16 10:00,0.6,65.0,1017.8,153.50400000000081
371,2021-01-16 11:00,0.8,60.0,1017.6,159.14400000000023
372,2021-01-16 12:00,2.3,53.0,1016.4,153.37600000000384
373,2021-01-16 13:00,1.7,56.0,1016.0,144.92799999999988
374,2021-01-16 14:00,1.0,56.0,1015.7,180.85599999999977
375,2021-01-16 15:00,0.4,57.0,1016.3,182.75999999999476
376,2021-01-16 16:00,-0.2,59.0,1016.8,191.0
377,2021-01-16 17:00,-0.6,59.0,1017.7,207.50400000000081
378,2021-01-16 18:00,-1.0,61.0,1017.9,196.24000000000524
379,2021-01-16 19:00,-1.4,56.0,1018.4,182.91199999999662
380,2021-01-16 20:00,-1.6,55.0,1018.9,190.5520000000106
381,2021-01-16 21:00,-2.1,56.0,1018.8,184.1519999999873
382,2021-01-16 22:00,-2.1,54.0,1019.5,186.8240000000078
383,2021-01-16 23:00,-2.1,56.0,1020.0,188.42399999999907
384,2021-01-17 0:00,-2.2,56.0,1020.4,189.9360000000015
385,2021-01-17 1:00,-2.5,62.0,1021.0,181.99199999999837
386,2021-01-17 2:00,-2.6,67.0,1021.3,177.5280000000057
387,2021-01-17 3:00,-2.8,71.0,1021.0,182.4479999999894
388,2021-01-17 4:00,-3.3,70.0,1020.3,159.12800000001153
389,2021-01-17 5:00,-3.9,70.0,1020.1,159.85599999999977
390,2021-01-17 6:00,-4.4,69.0,1020.5,158.87199999998847
391,2021-01-17 7:00,-4.5,68.0,1020.6,155.89600000000792
392,2021-01-17 8:00,-4.6,66.0,1021.0,158.7679999999964
393,2021-01-17 9:00,-3.5,61.0,1021.7,141.00800000000163
394,2021-01-17 10:00,-2.1,53.0,1021.9,122.33599999999569
395,2021-01-17 11:00,-0.9,47.0,1021.5,114.33600000001024
396,2021-01-17 12:00,0.1,43.0,1020.7,112.37599999998929
397,2021-01-17 13:00,0.8,42.0,1019.2,97.02400000000489
398,2021-01-17 14:00,0.5,38.0,1018.5,100.76799999999639
399,2021-01-17 15:00,1.5,39.0,1018.0,140.20799999999872
400,2021-01-17 16:00,0.7,43.0,1018.1,146.05599999999686
401,2021-01-17 17:00,0.3,45.0,1018.1,165.8000000000029
402,2021-01-17 18:00,-0.4,51.0,1018.1,189.92799999999988
403,2021-01-17 19:00,-0.9,61.0,1018.3,182.7600000000093
